Time,Accel. Pedal[%],Ambient pressure[psig],Boost (Pre-Throttle)[psig],Boost Pressure (Deviation)[psig],Boost pressure (Target)[psig],Coolant Temp[F],Engine speed[1/min],Gear[-],HPFP (Target)[psig],HPFP Act.[psig],IAT[F],Ignition Cyl 1[deg],Ignition Timing 1[deg],Ignition Timing 2[deg],Ignition Timing 3[deg],Ignition Timing 4[deg],Ignition Timing 5[deg],Ignition Timing 6[deg],Knock Detected[0-n],LPFP Act. (Raw)[psig],LTFT[-],Lambda[AFR],Lambda Act.[AFR],Load Act. (Rel.)[%],Load Target (Rel.)[%],MAF[kg/h],STFT[-],Throttle Angle[%],Vehicle Speed[mph],WGDC[%],(BM3) Flex Ethanol %[%],(BM3) Flex Ethanol % (Sensor)[%],(BM3) Map Slot[],(RAM) Boost (MAP)[psig],(RAM) Boost (Pre-Throttle)[psig],(RAM) Boost Pressure (Manifold Target)[psig],(RAM) Boost Pressure (Target)[psig],(RAM) Boost Setpoint[-],(RAM) Boost Setpoint[-],(RAM) Boost Setpoint (Throttle)[-],(RAM) Fuel Inj. Angle (End)[Grad KW],(RAM) HPFP Angle (Final)[Grad KW],(RAM) Ignition Timing Corr. Cyl. 1[ï¿½],(RAM) Ignition Timing Corr. Cyl. 2[ï¿½],(RAM) Ignition Timing Corr. Cyl. 3[ï¿½],(RAM) Ignition Timing Corr. Cyl. 4[ï¿½],(RAM) Ignition Timing Corr. Cyl. 5[ï¿½],(RAM) Ignition Timing Corr. Cyl. 6[ï¿½],(RAM) Lambda Main (Target) 1[-],(RAM) Lambda Main (Target) 2[-],(RAM) Load (Limit)[%],(RAM) Load (Target)[%],(RAM) Load Rf (Actual)[%],(RAM) Rel. Fill Limit (Flag)[-],(RAM) Torque Limit (Flag)[-],(RAM) Torque at Clutch (Actual)[Nm],(RAM) Torque at Clutch (Target)[Nm],bootmod3_2.00.012_unknown,67f556e1292c3f48ff6da8f5
3.104,99,-0.2,20.4,-13.196,21.9,200,3892,4,5060,5079,79,3.0,3.5,3.5,3.5,3.5,3.5,3.5,0,72,1.00,14.02,14.02,92.5,191.2,940.0,0.98,99,53,88,0,0,1,20.466,20.763,22.397,22.397,2.575,2.575,1.063,0.0000,90.400,0.000,0.000,0.000,0.000,0.000,0.000,0.9565,0.9565,225.00,220.5200,209.92,0.0,0,667.90,670.300,
3.399,99,-0.2,20.8,-12.596,22.6,200,4208,4,5060,5050,79,3.7,4.0,4.0,4.0,4.0,4.0,4.0,0,72,1.00,13.81,13.82,92.5,191.2,1020.0,0.99,99,58,85,0,0,1,20.197,20.678,23.491,23.491,2.667,2.667,1.095,0.0000,91.100,0.000,0.000,0.000,0.000,0.000,0.000,0.9204,0.9204,225.00,224.2500,206.45,0.0,0,668.10,667.300,
3.571,99,-0.2,20.6,-11.596,22.6,200,4475,4,5060,5018,79,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0,72,1.00,13.45,13.43,91.0,191.2,1020.0,0.99,99,62,85,0,0,1,20.215,20.673,23.910,23.910,2.732,2.732,1.109,0.0000,93.900,0.000,0.000,0.000,0.000,0.000,0.000,0.8959,0.8959,225.00,224.9200,204.55,0.0,0,668.20,667.600,
3.838,99,-0.2,20.6,-11.496,22.6,200,4608,4,5060,5016,79,4.5,5.0,5.0,5.0,5.0,5.0,5.0,0,72,1.00,13.17,13.17,90.6,191.2,1020.0,1.00,99,64,85,0,0,1,20.089,20.634,24.345,24.345,2.793,2.793,1.123,150.5126,93.400,0.000,0.000,0.000,0.000,0.000,0.000,0.8818,0.8818,225.00,224.9300,202.01,0.0,0,660.80,659.600,
4.003,99,-0.2,20.6,-10.996,22.6,201,4817,4,5060,5046,80,5.2,5.5,5.5,5.5,5.5,5.5,5.5,0,72,1.00,12.95,12.95,89.4,191.2,1020.0,1.00,99,67,86,0,0,1,20.097,20.709,24.424,24.424,2.814,2.814,1.123,147.7880,93.200,0.000,0.000,0.000,0.000,0.000,0.000,0.8757,0.8757,225.00,224.9300,202.27,0.0,0,662.50,663.800,
4.204,99,-0.2,20.9,-11.196,22.6,201,4987,4,5060,5075,80,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,72,1.00,12.82,12.82,90.2,191.2,1020.0,1.00,99,68,85,0,0,1,20.568,21.134,24.334,24.334,2.849,2.849,1.106,0.0000,94.800,0.000,0.000,0.000,0.000,0.000,0.000,0.8645,0.8645,225.00,224.9400,205.51,0.0,0,675.20,676.000,
4.266,99,-0.2,21.2,-11.696,22.6,201,5108,4,5060,5113,80,6.0,6.5,6.5,6.5,6.5,6.5,6.5,0,72,1.00,12.59,12.57,91.4,191.2,1020.0,1.00,99,71,85,0,0,1,20.711,21.259,24.245,24.245,2.862,2.862,1.100,0.0000,94.500,0.000,0.000,0.000,0.000,0.000,0.000,0.8635,0.8635,225.00,224.9300,206.40,0.0,0,675.40,674.500,
4.503,99,-0.2,21.2,-11.796,22.6,201,5181,4,5060,5100,80,6.0,6.5,6.5,6.5,7.0,6.5,6.5,0,72,1.00,12.56,12.56,91.4,191.2,1020.0,0.99,99,72,85,0,0,1,20.815,21.245,24.299,24.299,2.874,2.874,1.101,0.0000,93.400,0.000,0.000,0.000,0.000,0.000,0.000,0.8620,0.8620,225.00,224.9000,206.11,0.0,0,674.10,674.300,
4.567,99,-0.2,21.4,-11.696,22.6,202,5334,4,5060,5105,80,6.7,7.0,7.0,7.5,7.5,7.5,7.5,0,72,1.00,12.52,12.52,91.4,191.2,1020.0,0.98,99,74,85,0,0,1,20.567,21.410,24.457,24.457,2.882,2.882,1.101,132.1655,93.600,0.000,0.000,0.000,0.000,0.000,0.000,0.8613,0.8613,225.00,224.9300,206.10,0.0,0,672.10,671.800,
4.904,99,-0.2,21.3,-11.696,22.6,202,5386,4,5060,5055,81,7.5,7.5,7.5,7.5,7.5,7.5,7.5,0,72,1.00,12.48,12.48,91.4,191.2,1020.0,0.98,99,75,85,0,0,1,20.785,21.527,24.609,24.609,2.892,2.892,1.102,0.0000,93.200,0.000,0.000,0.000,0.000,0.000,0.000,0.8598,0.8598,225.00,224.9200,206.08,0.0,0,665.80,666.900,
5.104,99,-0.2,21.8,-11.896,22.6,203,5630,4,5060,5124,81,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,1.00,12.46,12.46,91.0,191.2,1020.0,0.97,99,78,86,0,0,1,21.039,21.929,24.668,25.288,2.909,2.909,1.109,0.0000,92.000,0.000,0.000,0.000,0.000,0.000,0.000,0.8515,0.8515,225.00,224.9300,205.00,0.0,0,645.80,644.600,
5.237,99,-0.2,22.2,-12.296,22.6,203,5806,4,5060,5021,81,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,1.00,12.43,12.43,91.4,191.2,1020.0,0.97,99,80,84,0,0,1,21.413,22.237,24.668,25.511,2.915,2.915,1.104,0.0000,92.000,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,225.00,224.8800,205.72,0.0,0,641.00,638.200,
5.403,99,-0.2,22.1,-12.196,22.6,203,5854,4,5060,5100,83,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,1.00,12.37,12.37,91.0,191.2,1020.0,0.97,99,82,84,0,0,1,21.644,22.181,24.668,25.535,2.916,2.916,1.107,0.0000,91.900,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,225.00,224.8800,204.82,0.0,0,636.60,636.200,
5.604,99,-0.2,22.1,-12.196,22.6,204,5985,4,5060,5047,83,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,1.00,12.33,12.33,90.2,191.2,1020.0,0.97,99,83,83,0,0,1,21.507,22.035,24.668,25.886,2.919,2.919,1.122,0.0000,90.300,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,225.00,224.9500,202.23,0.0,0,613.30,613.700,
5.803,99,-0.2,21.9,-12.096,22.6,205,6110,4,5060,5108,84,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,1.00,12.34,12.35,89.4,191.2,1020.0,0.96,99,85,83,0,0,1,21.584,21.967,24.668,26.146,2.920,2.920,1.129,0.0000,88.200,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,225.00,224.9200,200.50,0.0,0,605.50,604.700,
5.877,99,-0.2,21.9,-11.996,22.6,205,6251,4,5060,5047,84,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,1.00,12.38,12.38,88.6,191.2,1020.0,0.96,99,87,83,0,0,1,21.317,21.953,24.670,26.490,2.921,2.921,1.140,0.0000,88.100,0.000,0.000,0.000,0.000,0.000,0.000,0.8503,0.8503,225.00,224.9200,198.72,0.0,0,595.20,595.400,
6.003,99,-0.2,21.9,-11.996,22.6,204,6328,4,5060,5018,86,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,1.00,12.38,12.36,87.8,191.2,1020.0,0.96,99,88,83,0,0,1,21.498,21.918,24.670,26.645,2.921,2.921,1.145,0.0000,87.500,0.000,0.000,0.000,0.000,0.000,0.000,0.8508,0.8508,225.00,224.8800,198.18,0.0,0,590.70,590.700,
6.067,99,-0.2,21.9,-11.996,22.6,203,6387,4,5060,5023,86,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,1.00,12.42,12.43,87.5,191.2,1020.0,0.96,99,89,83,0,0,1,21.309,21.877,24.670,27.021,2.922,2.922,1.156,0.0000,86.700,0.000,0.000,0.000,0.000,0.000,0.000,0.8520,0.8520,225.00,224.9000,195.83,0.0,0,582.10,583.000,
6.403,99,-0.2,21.8,-11.996,22.6,202,6424,4,5060,5039,86,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,1.00,12.45,12.45,86.3,191.2,1020.0,0.96,99,89,83,0,0,1,20.886,21.900,24.670,27.443,2.922,2.922,1.167,0.0000,85.500,0.000,0.000,0.000,0.000,0.000,0.000,0.8530,0.8530,224.00,224.0000,192.33,4.0,0,570.00,565.800,
6.477,99,-0.2,22.1,-12.096,22.6,196,6503,5,5060,5054,87,-3.0,-3.0,-3.0,-3.5,-3.0,-3.0,-3.5,0,72,1.00,12.60,12.63,87.5,190.5,1020.0,0.96,86,92,84,0,0,1,20.978,22.286,24.670,26.421,2.923,2.923,1.122,0.0000,34.500,0.000,0.000,0.000,0.000,0.000,0.000,1.0019,1.0019,225.00,224.7400,200.45,0.0,0,118.60,123.900,
6.703,99,-0.2,20.5,-11.696,22.6,193,5715,5,5060,4885,88,2.2,2.3,0.4,0.7,2.9,2.7,0.4,0,72,1.00,19.11,19.11,88.6,191.2,1020.0,1.00,86,93,91,0,0,1,17.826,18.809,24.670,25.465,2.923,2.923,1.195,0.0000,88.300,0.000,0.000,0.000,0.000,0.000,0.000,0.8713,0.8713,225.00,224.6500,186.27,0.0,0,109.70,518.500,
