Time,Accel. Pedal[%],Ambient pressure[psig],Boost (Pre-Throttle)[psig],Boost Pressure (Deviation)[psig],Boost pressure (Target)[psig],Coolant Temp[F],Engine speed[1/min],Gear[-],HPFP (Target)[psig],HPFP Act.[psig],IAT[F],Ignition Cyl 1[deg],Ignition Timing 1[deg],Ignition Timing 2[deg],Ignition Timing 3[deg],Ignition Timing 4[deg],Ignition Timing 5[deg],Ignition Timing 6[deg],Knock Detected[0-n],LPFP Act. (Raw)[psig],LTFT[-],Lambda[AFR],Lambda Act.[AFR],Load Act. (Rel.)[%],Load Target (Rel.)[%],MAF[kg/h],STFT[-],Throttle Angle[%],Vehicle Speed[mph],WGDC[%],(BM3) Flex Ethanol %[%],(BM3) Flex Ethanol % (Sensor)[%],(BM3) Map Slot[],(RAM) Boost (MAP)[psig],(RAM) Boost (Pre-Throttle)[psig],(RAM) Boost Pressure (Manifold Target)[psig],(RAM) Boost Pressure (Target)[psig],(RAM) Boost Setpoint[-],(RAM) Boost Setpoint[-],(RAM) Boost Setpoint (Throttle)[-],(RAM) Fuel Inj. Angle (End)[Grad KW],(RAM) HPFP Angle (Final)[Grad KW],(RAM) Ignition Timing Corr. Cyl. 1[ï¿½],(RAM) Ignition Timing Corr. Cyl. 2[ï¿½],(RAM) Ignition Timing Corr. Cyl. 3[ï¿½],(RAM) Ignition Timing Corr. Cyl. 4[ï¿½],(RAM) Ignition Timing Corr. Cyl. 5[ï¿½],(RAM) Ignition Timing Corr. Cyl. 6[ï¿½],(RAM) Lambda Main (Target) 1[-],(RAM) Lambda Main (Target) 2[-],(RAM) Load (Limit)[%],(RAM) Load (Target)[%],(RAM) Load Rf (Actual)[%],(RAM) Rel. Fill Limit (Flag)[-],(RAM) Torque Limit (Flag)[-],(RAM) Torque at Clutch (Actual)[Nm],(RAM) Torque at Clutch (Target)[Nm],bootmod3_2.00.012_unknown,67f556e1292c3f48ff6da8f5
4.656,99,-0.2,25.7,-14.696,22.6,165,5556,4,5060,5031,102,7.5,7.9,6.8,8.0,6.9,8.0,6.8,0,72,0.99,13.03,12.98,99.6,191.2,1020.0,0.94,77,77,88,0,0,1,23.424,25.025,24.708,24.867,2.925,2.925,1.008,0.0000,98.900,0.000,0.000,0.000,0.000,0.000,0.000,0.8557,0.8557,224.25,223.6900,221.92,2.0,0,724.90,713.500,
4.805,99,-0.2,24.7,-14.696,22.6,165,5651,4,5060,4985,102,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.69,12.69,99.2,191.2,1020.0,0.95,86,78,87,0,0,1,23.312,24.242,24.708,24.967,2.927,2.927,1.033,0.0000,96.900,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,221.87,221.8700,215.12,2.0,0,687.20,684.800,
4.927,99,-0.2,24.0,-14.196,22.6,165,5795,4,5060,5037,102,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.55,12.55,96.4,191.2,1020.0,0.95,90,80,88,0,0,1,23.007,23.942,24.708,24.947,2.928,2.928,1.041,0.0000,95.700,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,220.50,220.4500,212.72,2.0,0,669.00,666.100,
4.995,99,-0.2,23.9,-13.996,22.6,165,5878,4,5060,5115,103,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.47,12.47,96.4,191.2,1020.0,0.96,91,81,88,0,0,1,23.025,23.953,24.708,24.940,2.929,2.929,1.040,0.0000,95.400,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,219.87,219.8000,212.25,2.0,0,662.90,663.200,
5.107,99,-0.2,24.0,-13.996,22.6,166,5945,4,5060,5069,103,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.44,12.42,96.4,191.2,1020.0,0.96,92,82,88,0,0,1,23.241,24.058,24.708,24.882,2.929,2.929,1.038,0.0000,94.700,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,219.12,219.1200,212.31,2.0,0,657.50,656.800,
5.241,99,-0.2,24.0,-14.096,22.6,166,6036,4,5060,5060,103,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.40,12.41,96.8,191.2,1020.0,0.96,93,83,87,0,0,1,23.092,24.057,24.708,24.891,2.930,2.930,1.037,0.0000,93.800,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,217.75,217.7500,211.40,2.0,0,647.40,646.800,
5.336,99,-0.2,24.1,-14.096,22.6,166,6145,4,5060,5059,104,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.36,12.34,96.8,191.2,1020.0,0.95,95,85,87,0,0,1,23.118,24.075,24.708,24.887,2.930,2.930,1.036,0.0000,93.000,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,217.12,217.1200,210.98,2.0,0,644.80,643.000,
5.407,99,-0.2,24.0,-14.096,22.6,166,6183,4,5060,5075,104,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.34,12.34,96.8,191.2,1020.0,0.95,96,86,87,0,0,1,23.382,24.080,24.708,24.916,2.931,2.931,1.037,0.0000,93.000,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,217.00,216.6900,210.38,2.0,0,640.80,640.500,
5.540,99,-0.2,24.1,-14.196,22.6,166,6236,4,5060,5050,104,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.40,12.40,97.2,191.2,1020.0,0.95,96,87,87,0,0,1,23.077,24.130,24.708,25.021,2.931,2.931,1.038,0.0000,92.500,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,214.75,214.7500,207.72,2.0,0,632.40,630.900,
5.673,99,-0.2,24.1,-14.196,22.6,167,6482,4,5060,5057,106,7.5,8.0,8.0,8.0,8.0,8.0,8.0,0,72,0.99,12.29,12.29,96.4,191.2,1020.0,0.95,97,88,87,0,0,1,23.048,24.138,24.708,24.764,2.931,2.931,1.032,0.0000,90.300,0.000,0.000,0.000,0.000,0.000,0.000,0.8498,0.8498,208.87,208.8700,204.66,2.0,0,610.00,613.200,
